product_id,author,rating,title,body
category_1_product_10,sanjay s,5,dynamic,bhai boult w20 ka sound ekdum tight hai lightning boult type c fast charging is like magic 10 minutes mein 120 minutes ka playtime kamaal hai boult tumne toh sabko piche chhoda
category_1_product_10,jitendra s,5,supreme,boult w20 is a total gamechanger yaar combat gaming mode is a killer feature pine green color variant looks super cool total satisfaction boult
category_1_product_10,alok r,5,genius,w20 ne toh dil jeet liya bhai zen enc mic se calls clear hai like crystal lightning boult type c fast charging is the real mvp boult tum ho toh sab kuch hai
category_1_product_10,nitin p,5,vibrant,boult w20 is the real deal bhai lightning boult type c fast charging se 10 mins mein 2 ghante ka playtime kamaal ka feature hai combat gaming mode mein lagfree experience unbeatable
category_1_product_10,varun d,5,stylish,mast product boult w20 13mm drivers ki wajah se sound ka alag hi level hai ipx5 water resistance bhi hai active lifestyle ke liye perfect blink pair mein speed hai connection ka asli swag
category_1_product_10,ankit b,5,sleek,boult w20 you stole my heart the space black color is sleek and stylish lightning boult type c fast charging is a gamechanger keep it up boult
category_1_product_11,akshita,5,gamechanger,boult k35 is the best choice sound quality aur bass toh mast hai boult ke products ka use karke satisfaction hota hai
category_1_product_11,abhay,5,splendid,boult k35 you nailed it sound quality aur bass competitors se alag hai iska usage experience bhi mast hai
category_1_product_11,sameer p,5,futuristic,k35 earbuds are just amazing sound quality aur bass competitors se upar hai boult ka product use karke dil khush ho gaya
category_1_product_11,shanya,5,versatile,boult k35 you rock sound quality aur bass competitors se behtar hai iska usage experience bhi mast hai
category_1_product_11,ravish k,5,affordable,k35 is simply superb sound quality aur bass dono hi dil le lete hain boult ka product use karke dil khush ho gaya
category_1_product_11,ramesh s,5,balanced,k35 by boult is a true gem sound quality aur bass dono zabardast hain iska usage experience bhi bada acha hai
category_1_product_11,garvit s,5,affordable,boult k35 is a gamechanger in this price range sound quality aur bass competitors se behtar hai
category_1_product_11,amrit m,5,reliable,boult k35 is the real deal guys sound quality aur bass competitors se upar hai iska usage experience bhi bada acha hai
category_1_product_11,nitish,5,ergonomic,k35 earbuds are a steal deal sound quality aur bass competitors se behtar hai main boult ke products ka fan hoon
category_1_product_16,rahul v,5,cuttingedge,astra neo
category_1_product_16,jayesh p,5,too good,its too good at this price point the blue light looks cool bass is awesome
category_1_product_16,raghav s,5,cuttingedge,astra neo
category_1_product_16,hifzur r,5,awesome,till now everything is good best in class under price range best audio bass treble latency is also good
category_1_product_16,mohit j,5,cuttingedge,sound quality and battery life is very good
category_1_product_16,maresh b,5,astro neutral is great,great but while in use the charge decrements from 6030 fasterand stays at 30 for 10 mins and 3010 decrements faster and stays for 5mins and decrements to 0 i was able to use the earbuds for 7 hours for 60mins of charge and the second session of charging from case leads to same results and third session is only till 30 and it decrements at faster rate so total playtime is not 70hrs its bw 14hrs20hrs based on min and max usage 10mins charge 100mins playtime promise holds for only 2 sessions of charging and later it doesnt coz the case doesnt get charged enough anyways the other features were great thanks again for giving me the best possible earbuds for 989rs i got it from you even though others were offering for less prices with great promises during primedays at amazon and also swiggy instamart because im your previous customer and they worked great too
category_1_product_16,abi a,5,good battery backup,over all good
category_1_product_16,armann k,5,fast connectivity,astra neo earbuds has latest bluetooth v54 i recommend this earbuds to go for it without a second thought
category_1_product_16,suraj v,5,good gaming earbuds,truly loved it
category_1_product_17,deepak,5,boult mustang,extraordinary love this product
category_1_product_17,rohan v,5,cuttingedge,these earbuds feel comfortable even after hours of use mic quality is clear and the connectivity is seamless
category_1_product_17,priya s,5,cuttingedge,sound quality is rich and the bass is deep fast charging is super useful when i forget to charge them
category_1_product_17,manish t,5,cuttingedge,deep bass and good sound clarity make it enjoyable for music the earbuds fit well and dont feel heavy on the ears
category_1_product_17,ankur s,5,cuttingedge,battery easily lasts for days even with regular use sound quality is clear and the mic performs well on calls
category_1_product_17,deepak c,5,cuttingedge,crystalclear mic quality makes calls easy even in noisy places the earbuds connect quickly and bluetooth range is strong
category_1_product_17,neha k,5,cuttingedge,the led lights give it a premium touch and the dual connectivity makes switching between devices very easy
category_1_product_17,harish,5,sleek and modern,the design is sleek and modern and the yellow color stands out ive received many compliments on these earbuds
category_1_product_17,girish,5,great for gaming,the low latency mode is perfect for gaming i dont experience any lag and the sound quality is excellent
category_1_product_18,sumit i,5,comfortable for long use,satisfying sound quality and very comfortable for long hours
category_1_product_18,ankit v,5,stylish packaging and amazing anc,anc
category_1_product_18,sneha s,5,longlasting battery and strong bass,clear sound strong bass and a very longlasting battery design feels premium and comfortable
category_1_product_18,shweta r,5,superb anc,anc is superb totally cancels background noise battery lasts more than 2 days
category_1_product_18,karan m,5,quick charge feature,10 2
category_1_product_18,simran k,5,ideal for gaming,ultra lowlatency is perfect for gaming and the fit is really comfortable
category_1_product_18,vijay t,5,responsive customer service,great customer service and very responsive
category_1_product_18,meena j,5,immersive experience,loved the bass and spatial audio very immersive experience battery lasts long too
category_1_product_18,deepak j,5,fast shipping and easy pairing,fast shipping easy pairing and the sound quality is crystal clear perfect for everyday use
category_1_product_19,kunal as,5,simply superb,awsome product beyond expectations enjoying music everyday am really happy with the product thanks so much team boult
category_1_product_19,rakesh b,5,dual device feature is handy,i love switching between my laptop and phone without any interruptions the boult amp app is easy to use and adds more control over the audio
category_1_product_19,vikas k,5,sleek and stylish,these earbuds look sleek and stylish they feel premium and the sound quality is perfect for everyday use packaging was very secure and professional
category_1_product_19,arjun y,5,,anc 100
category_1_product_19,neha d,5,stylish and functional,the mode sync leds are a really cool feature plus the sound quality is topnotch for both music and calls battery life is more than enough for my needs
category_1_product_19,manish p,5,amazing fit and sound,the earbuds fit perfectly and are very comfortable even for long hours the sound is crystal clear especially for phone calls packaging was solid and secure
category_1_product_19,amruta k,5,absolutely fun,great audio having fun using this device
category_1_product_19,vidya n,5,noise cancellation is great,zen mode anc is very effective i use it in busy places and it blocks out most background noise the sound quality is fantastic too
category_1_product_20,akhilesh b,5,cuttingedge,good product excellant connectivity sound quality is also osm
category_1_product_20,indira d,5,best budget airpod,overall sound 910 bass is 7510 vocals clearity 8510 overall a nice pack to buy under 900
category_1_product_20,prashun t,5,it is working good,i loved the product
category_1_product_20,ajay p,5,good in all aspects boult z60,very good product in all aspects such as battery backup sound quality microphone design etc all are good and also this product comes in four colors so u can choose at ur conveniencegood product with budget 999 with 100 rs paytm cashback
category_1_product_20,aamir s,5,cuttingedge,z60
category_1_product_20,suraj t,5,good,good
category_1_product_20,jitender m,5,cuttingedge,z60
category_1_product_20,sagar d,5,cuttingedge,great work
category_1_product_20,vijay ar,5,satisfied,really package of the product was so impressive likewise the product is also so good and in best quality i really enjoyed to purchase with boult their response towards my order is also best
category_1_product_21,arvind j,5,userfriendly,boult z20 pro sleek design with killer sound using it in the gym and its my workout buddy durable stylish and superior to competitors in its league boult you nailed it
category_1_product_21,sanjay s,5,dynamic,bhai z20 pro ke bass mein dum hai 10mm boomx bass drivers se har beat ka maza double hai audio ka king hai yeh earbuds kamaal karte ho boult
category_1_product_21,nitin c,5,cuttingedge,z20 pro ke sath rain mein bhi music ka maza ipx5 waterresistant hone ke karan kisi bhi weather mein chalta hai boult youve made it durable and weatherready loving it
category_1_product_21,jitendra s,5,supreme,z20 pro ke bass drivers ne mere ears ko kuch aur hi sunaya hai beats ka tsunami hai yeh boult youve made a musical marvel beats competitors hands down
category_1_product_21,alok r,5,genius,z20 pro z20 ki tarah hi stylish par performance aur features mein next level pe hai proud to be part of the boult family keep it up
category_1_product_21,nitin p,5,vibrant,z20 pro a marathon runner in the earbuds game 60 hours of playtime is unbelievable no need to worry about charging during long flights thank you boult
category_1_product_21,varun d,5,stylish,z20 pro is my new music partner bluetooth 53 makes it lightning fast seamless connections no hiccups boult youve set the connectivity bar high
category_1_product_21,anika s,5,splendid,z20 pro bass ka boss beats thumping hai aur main bhi thumping boult audio game mein aag laga di hai competitors ka toh band baj gaya keep rocking
category_1_product_21,ankit b,5,sleek,boult z20 pro barish ka bhi koi darr nahi ipx5 waterresistant hone ke bawajood music on point rahega jogging mein caught in rain hua but z20 pro macha raha tha dhamal
category_1_product_22,abhishek t,5,cuttingedge,k40
category_1_product_23,rajesh k,5,amazing battery life,50 hours playback is a gamechanger fast charging is an added bonus
category_1_product_23,sumanth r,5,impressive noise cancellation,the noise cancellation is superb perfect for calls in noisy places
category_1_product_23,anbu k,5,great sound quality,sound quality is crisp and clear best in this price range
category_1_product_23,manju s,5,superb charging speed,just 10 minutes of charging and youre set for 2 hours love the fast charge feature
category_1_product_23,meenal g,5,cuttingedge,dual device connectivity is super convenient easy to switch between phone and laptop
category_1_product_23,surya p,5,cuttingedge,touch controls are super responsive no more struggling with buttons
category_1_product_23,karthik r,5,cuttingedge,low latency makes gaming so much better the sound quality during gameplay is awesome
category_1_product_23,nisha a,5,cuttingedge,the leather finish looks classy and the earbuds feel sleek in the ear really impressed
category_1_product_23,ganesh k,5,cuttingedge,great for blocking out noise while commuting the anc is a game changer
category_1_product_24,sathyamoorthy j,5,excellent,super product sound quality good call quality good design is super build quality good
category_1_product_24,kushagra n,5,cuttingedge,everything is great sound base treble build quality and everything
category_1_product_24,himanshu m,5,fasted delivery,good product
category_1_product_24,shikha j,5,astra boult earbuds nd all item,boult company is good for good product and this company is very trusted and secure so awesome astra product provide in public thanks boult company
category_1_product_24,deepak v,5,colour,its good but i need smoky metal colour
category_1_product_24,roushan y,5,cuttingedge,product is good totally worth buying it
category_1_product_24,arvind j,5,userfriendly,astra ka 48 hours battery backup ek dum solid hai lightning boult type c fast charging bas 10 mins mein fullon playtime bhai kya scene hai
category_1_product_24,sanjay s,5,dynamic,boult astra bhai ek dum zabardast earbuds hai battery life mein toh koi comparison hi nahi lightning fast charging se 10 mins mein 100 mins ka playtime game mode on bhai
category_1_product_24,nitin c,5,cuttingedge,astra bhai ek dum solid earbuds hai 48 ghante ka backup aur zen quad mic enc dono hi badiya features hain lightning fast charging ka toh alag hi maza hai fully recommended
category_1_product_25,kunal m,5,cuttingedge,used it for a whole day without charging lets see how it holds up
category_1_product_25,varun j,5,cuttingedge,took it on a run stayed in place the whole time good for workouts too
category_1_product_25,rohit s,5,cuttingedge,the design is but also the sound quality is seriously good
category_1_product_25,sneha p,5,cuttingedge,opened the case and boomconnected instantly took a few calls voice is clear
category_1_product_25,amit s,5,cuttingedge,ordered on launch day been using it for a few hours sound is crisp and fits well
category_1_product_25,rahul v,5,cuttingedge,the metallic finish is next level really stands out compared to other earbuds i used
category_1_product_25,aarav s,5,crystal clear sound,the audio quality is amazing with no distortion even at high volumes perfect for audiophiles
category_1_product_25,vikram s,4,cuttingedge,used it for bgmi and the latency is really low feels smooth while playing
category_1_product_25,arjun n,4,cuttingedge,the case design is feels like something special for car lovers
category_1_product_26,krish r,5,cuttingedge,product quailt was ver good
category_1_product_26,vikas n,5,multipoint connectivity is super,battery life is great
category_1_product_26,deepa r,5,cuttingedge,nice bluetooth earbuds solid connectivity with my iphone battery backup is insane
category_1_product_26,gaurav s,5,perfect battery life with quick charging,battery life jo promise ki gayi thi vo bilkul perfect hai 10minute charge aur phir 2 ghante ki playtime
category_1_product_26,arjun m,5,cuttingedge,amazing sound quality and the anc works great delivery was super fast and packaging felt premium
category_1_product_26,simran k,5,cuttingedge,clear vocals and deep bass loved the quick charging feature 10 min charge and its good for 2 hours
category_1_product_26,tanya k,5,great aftersales support quick replacement,great aftersales support had an issue with one earbud and they replaced it within 72 hours
category_1_product_26,anjali s,5,easy touch controls and great fit for gym,touch controls kaafi aasan hain aur fit bohot achha hai gym ke liye perfect
category_1_product_26,vikram s,5,cuttingedge,received the product in 2 days design is sleek feels comfortable during workouts ipx5 rating is perfect for gym use
category_1_product_28,m sm,5,boult mustang derby,best product
category_1_product_28,aman k,5,gaming best,combat mode gaming zero lag sound quality
category_1_product_28,kavya r,5,clear sound and fast delivery,received these earbuds within two days the sound is crystal clear and the fast charging feature is super handy when i need a quick boost of battery
category_1_product_28,ankit t,5,,sound quality is dual connectivity feature is super convenient boult app is really helpful for managing audio preferences
category_1_product_28,rohit a,5,best for travel,these are my goto travel earbuds the 100hour battery life is perfect for long flights and the dual device connectivity helps me switch between my phone and tablet easily
category_1_product_28,aarti k,5,,long day use perfect
category_1_product_28,snehal j,5,clear voice and great fit,crystal clear voice during calls and the earbuds fit snugly without falling out theyre very lightweight and comfortable
category_1_product_28,sneha p,5,amazing battery life,battery life of 100 hours is simply amazing love the fast charging 10 minutes and im good to go for over an hour perfect for long days
category_1_product_28,shravan p,5,touch response is amazing,loved the touch controls on these earbuds they respond perfectly without any lag battery life is phenomenal for everyday use
category_1_product_29,navien k,5,cuttingedge,very very very wonderful good product
category_1_product_29,shubham,5,sound is amazing,when i buy this i never thought that i am gon na feel this amazing sound quality and noise cancellation i really love it
category_1_product_29,shailesh,5,budget friendly must try option for amazing music experience,using it from august and till now i have some experience to share 1 base fantastic youll like it even on higher volumes it wont feel hurting your ears 2 sound quality its just amazing for a product of this range i am a music lover so i loved it the pitches and trebles the base crunch sound all are just in perfect sync to give a beautiful experience 3 comfort well i use to carry all the day long and i tell you it doesnt feel at all but it can vary person to person as it fits me perfectly with the stock buds but you have extra pair of ear tips so you can have your perfect fit 4 calling now this is something which i can not stand with ill give it 25 noise from background will reach to the listner second sometimes you have to speak louder it feels like the mike doesnt catch the sound perfectly even if you are in a noise free room 5 battery it supports the you all day long like upto 56 hours and with the box it self yes it will give you 3035 hrs backup so to sum up ill say the calling is the point where it needs to be improvised and overall its good i loved it and still enjoying it
category_1_product_29,abdul rs,5,best product,i like this product really in this price sound quality is good and water proof i suggest to buy this product in budget under 1000
category_1_product_29,dilip s,5,everything about it is just superb,i have used this for past a year and more honestly this is bestest buds ive ever used its battery life is still sooooo good sometimes i feel why isnt its battery draining and i try to drain instead get tired you should 101 look into this product if you are looking for gaming or multimedia watching like movies series with good quality bass and clarity of audio this is literally awesome
category_1_product_29,manjit k,5,,nice sound
category_1_product_29,nelliat,5,very good product,clear crispy sound battery lasts for one two days and more depending upon how much time you use it automatically connects with mobile easily fits in the ear value for money
category_1_product_29,kamal m,5,clear sound quality,its a great product at this price all the functions mentioned works great cant expect anything more at this price
category_1_product_29,kunj k,5,battery life is good,comfortable noise cancelling is not there bass and sound is to good
category_1_product_30,mita s,5,cuttingedge,its very helpful thank you i m very happy to collect this order from you
category_1_product_30,ranjan k,5,cuttingedge,w40
category_1_product_30,mr s,5,cuttingedge,osm
category_1_product_30,anonymous,5,nice product,nice product
category_1_product_30,abhiraj a,5,cuttingedge,w40
category_1_product_30,anupam s,5,cuttingedge,w40
category_1_product_30,rahul,5,nice one,very good sound quality
category_1_product_30,bishal s,5,boult w40,best earbuds that i have seen good sound quality low latency good degine
category_1_product_30,santanu,5,worth the money,everything this earbuds is good call quality is also good
category_1_product_31,gaurav s,5,noise cancellation toh ekdum solid kaam karta hai,plus mic bhi clear sound deta hai during calls
category_1_product_31,deepak k,5,bass itna deep hai,gaming experience alag level ka lagta hai
category_1_product_31,kiran y,5,the charging indicator is a nice touch,helps me keep track of battery love the immersive sound
category_1_product_31,sunil p,5,cuttingedge,noise cancellation and immersive gaming experience next level
category_1_product_31,neha c,5,cuttingedge,bass bhi deep hai anc ka feature impressive hai
category_1_product_31,suresh n,5,cuttingedge,packaging class aa irundhuchu product quality super
category_1_product_31,vivek s,5,packaging was solid,felt like i was unboxing a highend gadget anc is impressive even in noisy places
category_1_product_31,vinay r,5,10 100,simply super
category_1_product_31,anil v,5,cuttingedge,bluetooth 53 connection is stable no dropouts while gaming
category_1_product_32,sangh pg,5,cuttingedge,y1 pro
category_1_product_32,muzaffar s,5,best earphones,this earphone is very good in audio and battery backup i do recommend
category_1_product_32,kiransharma s,5,cuttingedge,y1 pro
category_1_product_32,arvind j,5,userfriendly,y1 pro earbuds by boult are my musical escape the 10mm bass drivers create a symphony in my ears ipx5 water resistance is perfect for my outdoor adventures red case a bold choice
category_1_product_32,sanjay s,5,dynamic,y1 pro by boult is a winner seamless bluetooth 53 connection rapid 10minute usbc charging for 120 minutes of playtime the 45ms latency enhances gaming delight red case exudes style
category_1_product_32,nitin c,5,cuttingedge,boult y1 pro a sound sensation the 45ms latency is a gamechanger for gamers fast charging is a lifesaver red case is my style boult youre killing it y1provibes boultpower
category_1_product_32,jitendra s,5,supreme,y1 pro by boult is a gamechanger the 45ms latency in gaming mode is unbeatable fast charging is a lifesaver red metallic case is my style statement boult youve won me over boultgamechanger y1prowinner
category_1_product_32,alok r,5,genius,boult y1 pro is my goto for allday audio bliss the black metallic case is sleek and the 10mm bass drivers deliver powerful beats the 45ms latency in gaming mode is a bonus
category_1_product_32,nitin p,5,vibrant,boult y1 pro is my goto for clear calls the quad mics and zen technology make communication a pleasure the black metallic case adds a touch of elegance
